date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE
2016-05-06 08:30:00,300033,500033,100033,200033,50033,75000,3125,0,187809,4026583,897
2016-05-06 09:30:00,300032,500032,100032,200032,50032,75000,3125,0,186570,4119909,888
2016-05-06 10:30:00,300033,500033,100033,200033,50033,69642,3125,0,187190,4218891,878
2016-05-06 11:30:00,300038,500038,100038,200038,50038,69642,3125,2639,186570,4300904,869
2016-05-06 12:30:00,300044,500044,100044,200044,50044,64285,6250,10809,185950,4329185,867
2016-05-06 13:30:00,300050,500050,100050,200050,50050,64285,6250,17337,185330,4337669,866
2016-05-06 14:30:00,300054,500054,100054,200054,50054,64285,6250,49709,184710,4286764,871
2016-05-06 15:30:00,300056,500056,100056,200056,50056,64285,9374,40694,185330,4272624,872
2016-05-06 16:30:00,300056,500056,100056,200056,50056,69642,9374,32733,184090,4207579,879
2016-05-06 17:30:00,300056,500056,100056,200056,50056,75000,9374,13772,184710,4128393,887
2016-05-06 18:30:00,300054,500054,100054,200054,50054,75000,9374,39749,189669,4069004,893
2016-05-06 19:30:00,300054,500054,100054,200054,50054,80357,6250,63138,192768,3978506,902
2016-05-06 20:30:00,300053,500053,100053,200053,50053,80357,6250,1639,196487,3964366,903
2016-05-06 21:30:00,300052,500052,100052,200052,50052,80357,6250,12228,197727,4026583,897
2016-05-06 22:30:00,300048,500048,100048,200048,50048,80357,6250,18667,202685,3970022,902
2016-05-06 23:30:00,300046,500046,100046,200046,50046,80357,6250,0,204545,3763574,923
2016-05-07 00:30:00,300040,500040,100040,200040,50040,80357,3125,0,205165,3528846,947
2016-05-07 01:30:00,300038,500038,100038,200038,50038,85714,3125,0,205785,3359162,964
2016-05-07 02:30:00,300037,500037,100037,200037,50037,85714,3125,0,206404,3248868,975
2016-05-07 03:30:00,300036,500036,100036,200036,50036,85714,3125,0,205785,3178167,982
2016-05-07 04:30:00,300035,500035,100035,200035,50035,85714,3125,0,206404,3141402,985
2016-05-07 05:30:00,300033,500033,100033,200033,50033,85714,6250,0,206404,3169683,983
2016-05-07 06:30:00,300032,500032,100032,200032,50032,80357,12500,0,212603,3231900,976
2016-05-07 07:30:00,300033,500033,100033,200033,50033,80357,15625,0,216942,3254524,974
2016-05-07 08:30:00,300034,500034,100034,200034,50034,80357,12500,0,217561,3395927,960
2016-05-07 09:30:00,300033,500033,100033,200033,50033,80357,9374,0,218801,3554298,944
2016-05-07 10:30:00,300034,500034,100034,200034,50034,80357,6250,0,217561,3701357,929
2016-05-07 11:30:00,300038,500038,100038,200038,50038,75000,3125,6570,216942,3763574,923
2016-05-07 12:30:00,300045,500045,100045,200045,50045,69642,3125,31806,213223,3805995,919
2016-05-07 13:30:00,300052,500052,100052,200052,50052,64285,3125,51521,210123,3837104,916
2016-05-07 14:30:00,300058,500058,100058,200058,50058,58928,3125,69150,208264,3817307,918
2016-05-07 15:30:00,300062,500062,100062,200062,50062,64285,3125,82649,206404,3831447,916
2016-05-07 16:30:00,300064,500064,100064,200064,50064,69642,3125,81143,205785,3797511,920
2016-05-07 17:30:00,300066,500066,100066,200066,50066,75000,3125,77016,205785,3789027,921
2016-05-07 18:30:00,300065,500065,100065,200065,50065,85714,3125,33293,206404,3865384,913
2016-05-07 19:30:00,300062,500062,100062,200062,50062,101785,3125,41890,206404,3856900,914
2016-05-07 20:30:00,300058,500058,100058,200058,50058,117857,3125,25974,205165,3805995,919
2016-05-07 21:30:00,300055,500055,100055,200055,50055,128571,3125,5468,205165,3904977,909
2016-05-07 22:30:00,300052,500052,100052,200052,50052,139285,6250,11023,202066,3899321,910
2016-05-07 23:30:00,300052,500052,100052,200052,50052,139285,6250,0,200826,3715497,928
2016-05-08 00:30:00,300048,500048,100048,200048,50048,128571,3125,0,200826,3528846,947
2016-05-08 01:30:00,300049,500049,100049,200049,50049,117857,3125,0,204545,3364819,963
2016-05-08 02:30:00,300050,500050,100050,200050,50050,107142,3125,0,198347,3214932,978
2016-05-08 03:30:00,300050,500050,100050,200050,50050,96428,3125,0,192768,3082013,991
2016-05-08 04:30:00,300049,500049,100049,200049,50049,85714,3125,0,190909,3042420,995
2016-05-08 05:30:00,300047,500047,100047,200047,50047,69642,3125,0,189669,3000000,1000
2016-05-08 06:30:00,300044,500044,100044,200044,50044,58928,6250,0,189669,3065045,993
2016-05-08 07:30:00,300040,500040,100040,200040,50040,42857,6250,0,191528,3110294,988
2016-05-08 08:30:00,300036,500036,100036,200036,50036,32142,3125,0,182851,3212104,978
2016-05-08 09:30:00,300033,500033,100033,200033,50033,26785,3125,0,185330,3373303,962
2016-05-08 10:30:00,300032,500032,100032,200032,50032,26785,3125,0,185330,3503393,949
2016-05-08 11:30:00,300035,500035,100035,200035,50035,26785,3125,13916,184710,3610859,938
2016-05-08 12:30:00,300040,500040,100040,200040,50040,26785,6250,32016,184090,3647624,935
2016-05-08 13:30:00,300044,500044,100044,200044,50044,32142,6250,51829,185950,3650452,934
2016-05-08 14:30:00,300047,500047,100047,200047,50047,32142,6250,69740,186570,3625000,937
2016-05-08 15:30:00,300050,500050,100050,200050,50050,37499,6250,82965,187809,3644796,935
2016-05-08 16:30:00,300052,500052,100052,200052,50052,37499,6250,89858,189049,3658936,934
2016-05-08 17:30:00,300053,500053,100053,200053,50053,42857,9374,90532,188429,3684389,931
2016-05-08 18:30:00,300054,500054,100054,200054,50054,42857,9374,83831,190289,3721153,927
2016-05-08 19:30:00,300055,500055,100055,200055,50055,42857,9374,61780,190909,3667420,933
2016-05-08 20:30:00,300054,500054,100054,200054,50054,42857,6250,25441,194628,3673076,932
2016-05-08 21:30:00,300052,500052,100052,200052,50052,42857,6250,3388,190289,3811651,918
2016-05-08 22:30:00,300049,500049,100049,200049,50049,42857,3125,7359,192148,3842760,915
2016-05-08 23:30:00,300046,500046,100046,200046,50046,42857,3125,0,191528,3613687,938
2016-05-09 00:30:00,300036,500036,100036,200036,50036,42857,15625,0,191528,3455316,954
2016-05-09 01:30:00,300034,500034,100034,200034,50034,48214,9374,0,190909,3246040,975
2016-05-09 02:30:00,300034,500034,100034,200034,50034,48214,3125,0,189049,3158371,984
2016-05-09 03:30:00,300036,500036,100036,200036,50036,48214,3125,0,190909,3132918,986
2016-05-09 04:30:00,300036,500036,100036,200036,50036,48214,3125,0,189049,3152714,984
2016-05-09 05:30:00,300035,500035,100035,200035,50035,48214,3125,0,190289,3189479,981
2016-05-09 06:30:00,300034,500034,100034,200034,50034,42857,3125,0,190289,3395927,960
2016-05-09 07:30:00,300033,500033,100033,200033,50033,48214,3125,0,189669,3630656,936
2016-05-09 08:30:00,300034,500034,100034,200034,50034,48214,3125,0,186570,3828619,917
2016-05-09 09:30:00,300034,500034,100034,200034,50034,48214,3125,0,184090,3984162,901
2016-05-09 10:30:00,300035,500035,100035,200035,50035,48214,0,0,184710,4097285,890
2016-05-09 11:30:00,300038,500038,100038,200038,50038,48214,0,14918,180991,4250000,875
2016-05-09 12:30:00,300042,500042,100042,200042,50042,53571,3125,33812,182851,4272624,872
2016-05-09 13:30:00,300047,500047,100047,200047,50047,58928,3125,53830,182851,4241515,875
2016-05-09 14:30:00,300050,500050,100050,200050,50050,75000,3125,71811,182851,4281108,871
2016-05-09 15:30:00,300051,500051,100051,200051,50051,85714,3125,85169,182231,4210407,878
2016-05-09 16:30:00,300053,500053,100053,200053,50053,91071,3125,93039,172314,4148190,885
2016-05-09 17:30:00,300054,500054,100054,200054,50054,96428,3125,94388,174173,4094457,890
2016-05-09 18:30:00,300055,500055,100055,200055,50055,101785,3125,60632,171074,4080316,891
2016-05-09 19:30:00,300054,500054,100054,200054,50054,107142,3125,45110,169834,4066176,893
2016-05-09 20:30:00,300052,500052,100052,200052,50052,112500,3125,45982,166735,4063348,893
2016-05-09 21:30:00,300050,500050,100050,200050,50050,112500,3125,44432,163636,4125565,887
2016-05-09 22:30:00,300047,500047,100047,200047,50047,112500,3125,24753,167355,4023755,897
2016-05-09 23:30:00,300046,500046,100046,200046,50046,112500,3125,0,163016,3746606,925
2016-05-10 00:30:00,300039,500039,100039,200039,50039,112500,6250,0,161776,3494909,950
2016-05-10 01:30:00,300038,500038,100038,200038,50038,112500,6250,0,161776,3330882,966
2016-05-10 02:30:00,300037,500037,100037,200037,50037,117857,9374,0,163016,3254524,974
2016-05-10 03:30:00,300038,500038,100038,200038,50038,117857,9374,0,162396,3172511,982
2016-05-10 04:30:00,300038,500038,100038,200038,50038,117857,9374,0,163016,3166855,983
2016-05-10 05:30:00,300038,500038,100038,200038,50038,117857,3125,0,163636,3237556,976
2016-05-10 06:30:00,300038,500038,100038,200038,50038,123214,3125,0,163016,3466628,953
2016-05-10 07:30:00,300038,500038,100038,200038,50038,128571,3125,0,164876,3749434,925
2016-05-10 08:30:00,300038,500038,100038,200038,50038,133928,3125,0,163636,3984162,901
2016-05-10 09:30:00,300038,500038,100038,200038,50038,139285,3125,0,164876,4167986,883
2016-05-10 10:30:00,300038,500038,100038,200038,50038,139285,3125,0,163636,4258484,874
2016-05-10 11:30:00,300038,500038,100038,200038,50038,139285,3125,8569,165495,4351809,864
2016-05-10 12:30:00,300039,500039,100039,200039,50039,139285,6250,28170,164876,4332013,866
2016-05-10 13:30:00,300042,500042,100042,200042,50042,128571,6250,44951,161776,4399886,860
2016-05-10 14:30:00,300047,500047,100047,200047,50047,112500,6250,29905,153099,4414027,858
2016-05-10 15:30:00,300052,500052,100052,200052,50052,107142,3125,26382,156818,4363122,863
2016-05-10 16:30:00,300057,500057,100057,200057,50057,101785,3125,43762,156818,4332013,866
2016-05-10 17:30:00,300061,500061,100061,200061,50061,101785,3125,42515,157438,4374434,862
2016-05-10 18:30:00,300063,500063,100063,200063,50063,107142,3125,24088,156818,4300904,869
2016-05-10 19:30:00,300064,500064,100064,200064,50064,117857,3125,14823,156818,4221719,877
2016-05-10 20:30:00,300064,500064,100064,200064,50064,128571,3125,21907,156818,4298076,870
2016-05-10 21:30:00,300062,500062,100062,200062,50062,144642,3125,8789,156818,4374434,862
2016-05-10 22:30:00,300058,500058,100058,200058,50058,150000,6250,2807,155578,4204751,879
2016-05-10 23:30:00,300056,500056,100056,200056,50056,150000,6250,0,156198,3950226,904
2016-05-11 00:30:00,300050,500050,100050,200050,50050,155357,3125,0,157438,3712669,928
2016-05-11 01:30:00,300049,500049,100049,200049,50049,155357,3125,0,157438,3492081,950
2016-05-11 02:30:00,300048,500048,100048,200048,50048,160714,3125,0,158057,3378959,962
2016-05-11 03:30:00,300047,500047,100047,200047,50047,155357,3125,0,157438,3305429,969
2016-05-11 04:30:00,300046,500046,100046,200046,50046,144642,3125,0,158057,3311085,968
2016-05-11 05:30:00,300045,500045,100045,200045,50045,133928,3125,0,157438,3313914,968
2016-05-11 06:30:00,300043,500043,100043,200043,50043,128571,3125,0,159297,3483597,951
2016-05-11 07:30:00,300042,500042,100042,200042,50042,123214,3125,0,158677,3839932,916
2016-05-11 08:30:00,300041,500041,100041,200041,50041,123214,3125,0,157438,3995475,900
2016-05-11 09:30:00,300040,500040,100040,200040,50040,128571,3125,0,158057,4184954,881
2016-05-11 10:30:00,300041,500041,100041,200041,50041,128571,3125,0,157438,4295248,870
2016-05-11 11:30:00,300045,500045,100045,200045,50045,128571,3125,1063,158677,4377262,862
2016-05-11 12:30:00,300050,500050,100050,200050,50050,133928,3125,5523,157438,4453619,854
2016-05-11 13:30:00,300055,500055,100055,200055,50055,133928,3125,15618,153719,4450791,854
2016-05-11 14:30:00,300060,500060,100060,200060,50060,139285,3125,24176,148140,4513009,848
2016-05-11 15:30:00,300065,500065,100065,200065,50065,144642,3125,19297,145661,4558257,844
2016-05-11 16:30:00,300069,500069,100069,200069,50069,144642,3125,50943,143801,4558257,844
2016-05-11 17:30:00,300070,500070,100070,200070,50070,144642,3125,31703,143181,4493212,850
2016-05-11 18:30:00,300071,500071,100071,200071,50071,144642,3125,19429,141322,4464932,853
2016-05-11 19:30:00,300070,500070,100070,200070,50070,144642,3125,48991,141942,4320701,867
2016-05-11 20:30:00,300068,500068,100068,200068,50068,144642,3125,33883,144421,4295248,870
2016-05-11 21:30:00,300067,500067,100067,200067,50067,144642,3125,30744,144421,4315045,868
2016-05-11 22:30:00,300064,500064,100064,200064,50064,144642,3125,19118,144421,4266968,873
2016-05-11 23:30:00,300061,500061,100061,200061,50061,144642,3125,0,143801,3972850,902
2016-05-12 00:30:00,300053,500053,100053,200053,50053,144642,3125,0,144421,3661764,933
2016-05-12 01:30:00,300052,500052,100052,200052,50052,144642,3125,0,145041,3404411,959
2016-05-12 02:30:00,300050,500050,100050,200050,50050,144642,3125,0,145661,3311085,968
2016-05-12 03:30:00,300048,500048,100048,200048,50048,139285,3125,0,145041,3243212,975
2016-05-12 04:30:00,300046,500046,100046,200046,50046,139285,3125,0,145041,3234728,976
2016-05-12 05:30:00,300044,500044,100044,200044,50044,133928,3125,0,145041,3212104,978
2016-05-12 06:30:00,300043,500043,100043,200043,50043,133928,3125,0,144421,3410067,958
2016-05-12 07:30:00,300042,500042,100042,200042,50042,123214,3125,0,145041,3656108,934
2016-05-12 08:30:00,300041,500041,100041,200041,50041,117857,3125,0,144421,3882352,911
2016-05-12 09:30:00,300041,500041,100041,200041,50041,112500,3125,0,146280,4182126,881
2016-05-12 10:30:00,300044,500044,100044,200044,50044,107142,3125,0,142561,4385746,861
2016-05-12 11:30:00,300049,500049,100049,200049,50049,107142,3125,3649,141942,4541289,845
2016-05-12 12:30:00,300057,500057,100057,200057,50057,107142,3125,2513,136983,4691176,830
2016-05-12 13:30:00,300064,500064,100064,200064,50064,112500,3125,9467,130165,4826923,817
2016-05-12 14:30:00,300070,500070,100070,200070,50070,123214,3125,28820,127066,4937217,806
2016-05-12 15:30:00,300073,500073,100073,200073,50073,144642,3125,22710,116528,4863687,813
2016-05-12 16:30:00,300075,500075,100075,200075,50075,166071,3125,16635,121487,4713800,828
2016-05-12 17:30:00,300073,500073,100073,200073,50073,176785,6250,50489,119628,4708144,829
2016-05-12 18:30:00,300072,500072,100072,200072,50072,182142,6250,65735,115289,4637443,836
2016-05-12 19:30:00,300070,500070,100070,200070,50070,182142,3125,62341,118388,4600678,839
2016-05-12 20:30:00,300068,500068,100068,200068,50068,187499,3125,54186,119008,4544117,845
2016-05-12 21:30:00,300066,500066,100066,200066,50066,192857,3125,958,123966,4575226,842
2016-05-12 22:30:00,300063,500063,100063,200063,50063,198214,3125,5469,131404,4439479,856
2016-05-12 23:30:00,300061,500061,100061,200061,50061,198214,3125,0,144421,4151018,884
2016-05-13 00:30:00,300058,500058,100058,200058,50058,192857,3125,0,142561,3879524,912
2016-05-13 01:30:00,300058,500058,100058,200058,50058,182142,3125,0,146900,3664592,933
2016-05-13 02:30:00,300057,500057,100057,200057,50057,176785,3125,0,147520,3537330,946
2016-05-13 03:30:00,300056,500056,100056,200056,50056,171428,3125,0,142561,3398755,960
2016-05-13 04:30:00,300055,500055,100055,200055,50055,166071,3125,0,148140,3381787,961
2016-05-13 05:30:00,300053,500053,100053,200053,50053,166071,3125,0,146900,3410067,958
2016-05-13 06:30:00,300052,500052,100052,200052,50052,171428,6250,0,143801,3576923,942
2016-05-13 07:30:00,300051,500051,100051,200051,50051,171428,9374,0,142561,3820135,917
2016-05-13 08:30:00,300051,500051,100051,200051,50051,166071,6250,0,132644,4054864,894
2016-05-13 09:30:00,300051,500051,100051,200051,50051,155357,3125,0,135123,4286764,871
2016-05-13 10:30:00,300050,500050,100050,200050,50050,139285,3125,0,130785,4411199,858
2016-05-13 11:30:00,300049,500049,100049,200049,50049,117857,6250,9593,130165,4532805,846
2016-05-13 12:30:00,300050,500050,100050,200050,50050,101785,6250,32628,120247,4617647,838
2016-05-13 13:30:00,300053,500053,100053,200053,50053,80357,6250,51657,120867,4597850,840
2016-05-13 14:30:00,300057,500057,100057,200057,50057,69642,6250,68512,122107,4589366,841
2016-05-13 15:30:00,300060,500060,100060,200060,50060,64285,9374,80266,121487,4611990,838
2016-05-13 16:30:00,300062,500062,100062,200062,50062,64285,9374,63115,115289,4518665,848
2016-05-13 17:30:00,300062,500062,100062,200062,50062,64285,9374,65739,112190,4476244,852
2016-05-13 18:30:00,300062,500062,100062,200062,50062,58928,9374,54985,108471,4414027,858
2016-05-13 19:30:00,300062,500062,100062,200062,50062,64285,9374,27987,122727,4278280,872
2016-05-13 20:30:00,300061,500061,100061,200061,50061,64285,6250,33917,128305,4119909,888
2016-05-13 21:30:00,300059,500059,100059,200059,50059,64285,6250,17708,135123,4083144,891
2016-05-13 22:30:00,300056,500056,100056,200056,50056,64285,3125,15383,144421,4060520,893
2016-05-13 23:30:00,300054,500054,100054,200054,50054,64285,3125,0,148760,3817307,918
2016-05-14 00:30:00,300048,500048,100048,200048,50048,64285,3125,0,146280,3554298,944
2016-05-14 01:30:00,300043,500043,100043,200043,50043,58928,3125,0,148140,3325226,967
2016-05-14 02:30:00,300041,500041,100041,200041,50041,58928,3125,0,146900,3214932,978
2016-05-14 03:30:00,300040,500040,100040,200040,50040,58928,3125,0,148140,3135746,986
2016-05-14 04:30:00,300040,500040,100040,200040,50040,58928,3125,0,156198,3082013,991
2016-05-14 05:30:00,300040,500040,100040,200040,50040,53571,3125,0,159297,3115950,988
2016-05-14 06:30:00,300039,500039,100039,200039,50039,48214,3125,0,159917,3166855,983
2016-05-14 07:30:00,300039,500039,100039,200039,50039,53571,3125,0,159917,3226244,977
2016-05-14 08:30:00,300038,500038,100038,200038,50038,58928,3125,0,160537,3350678,964
2016-05-14 09:30:00,300039,500039,100039,200039,50039,69642,3125,0,154958,3585407,941
2016-05-14 10:30:00,300040,500040,100040,200040,50040,85714,3125,0,158057,3749434,925
2016-05-14 11:30:00,300041,500041,100041,200041,50041,107142,6250,6632,148140,3856900,914
2016-05-14 12:30:00,300044,500044,100044,200044,50044,112500,6250,15954,141322,3919117,908
2016-05-14 13:30:00,300045,500045,100045,200045,50045,107142,6250,34251,138223,3921945,907
2016-05-14 14:30:00,300048,500048,100048,200048,50048,91071,9374,22259,139462,3882352,911
2016-05-14 15:30:00,300051,500051,100051,200051,50051,75000,9374,59366,138223,3772058,922
2016-05-14 16:30:00,300049,500049,100049,200049,50049,64285,9374,78148,139462,3687217,931
2016-05-14 17:30:00,300047,500047,100047,200047,50047,58928,9374,94320,142561,3763574,923
2016-05-14 18:30:00,300046,500046,100046,200046,50046,58928,9374,63006,140082,3729638,927
2016-05-14 19:30:00,300046,500046,100046,200046,50046,58928,9374,51297,141942,3746606,925
2016-05-14 20:30:00,300045,500045,100045,200045,50045,58928,9374,34116,138842,3760746,923
2016-05-14 21:30:00,300041,500041,100041,200041,50041,58928,9374,18071,138842,3859728,914
2016-05-14 22:30:00,300037,500037,100037,200037,50037,53571,6250,25240,138842,3839932,916
2016-05-14 23:30:00,300035,500035,100035,200035,50035,53571,6250,0,145661,3712669,928
2016-05-15 00:30:00,300030,500030,100030,200030,50030,42857,6250,0,149380,3531674,946
2016-05-15 01:30:00,300028,500028,100028,200028,50028,42857,6250,0,151239,3364819,963
2016-05-15 02:30:00,300027,500027,100027,200027,50027,37499,6250,0,151239,3248868,975
2016-05-15 03:30:00,300026,500026,100026,200026,50026,37499,6250,0,151239,3197963,980
2016-05-15 04:30:00,300025,500025,100025,200025,50025,32142,6250,0,151859,3130090,986
2016-05-15 05:30:00,300024,500024,100024,200024,50024,32142,6250,0,149999,3172511,982
2016-05-15 06:30:00,300023,500023,100023,200023,50023,26785,6250,0,146900,3223416,977
2016-05-15 07:30:00,300022,500022,100022,200022,50022,26785,6250,0,145041,3240384,975
2016-05-15 08:30:00,300021,500021,100021,200021,50021,26785,3125,0,140702,3336538,966
2016-05-15 09:30:00,300020,500020,100020,200020,50020,26785,3125,0,144421,3452488,954
2016-05-15 10:30:00,300021,500021,100021,200021,50021,21428,6250,0,141942,3644796,935
2016-05-15 11:30:00,300024,500024,100024,200024,50024,21428,6250,4427,141322,3740950,925
2016-05-15 12:30:00,300027,500027,100027,200027,50027,21428,6250,4118,136983,3749434,925
2016-05-15 13:30:00,300030,500030,100030,200030,50030,21428,9374,6353,133884,3746606,925
2016-05-15 14:30:00,300032,500032,100032,200032,50032,21428,9374,23474,137603,3769230,923
2016-05-15 15:30:00,300034,500034,100034,200034,50034,26785,9374,12312,132024,3752262,924
2016-05-15 16:30:00,300035,500035,100035,200035,50035,26785,9374,16360,131404,3772058,922
2016-05-15 17:30:00,300036,500036,100036,200036,50036,26785,9374,31159,130165,3749434,925
2016-05-15 18:30:00,300036,500036,100036,200036,50036,26785,9374,27173,134504,3786199,921
2016-05-15 19:30:00,300036,500036,100036,200036,50036,26785,9374,21239,133884,3791855,920
2016-05-15 20:30:00,300036,500036,100036,200036,50036,26785,9374,32485,133884,3777714,922
2016-05-15 21:30:00,300035,500035,100035,200035,50035,26785,9374,21317,132644,3961538,903
2016-05-15 22:30:00,300032,500032,100032,200032,50032,32142,6250,6863,132024,3961538,903
2016-05-15 23:30:00,300031,500031,100031,200031,50031,32142,6250,0,136363,3786199,921
2016-05-16 00:30:00,300026,500026,100026,200026,50026,32142,3125,0,151859,3534502,946
2016-05-16 01:30:00,300024,500024,100024,200024,50024,26785,3125,0,151239,3361990,963
2016-05-16 02:30:00,300024,500024,100024,200024,50024,26785,3125,0,151239,3322398,967
2016-05-16 03:30:00,300023,500023,100023,200023,50023,26785,3125,0,153719,3319570,968
2016-05-16 04:30:00,300022,500022,100022,200022,50022,21428,3125,0,156198,3322398,967
2016-05-16 05:30:00,300021,500021,100021,200021,50021,21428,3125,0,155578,3373303,962
2016-05-16 06:30:00,300019,500019,100019,200019,50019,16071,3125,0,155578,3610859,938
2016-05-16 07:30:00,300016,500016,100016,200016,50016,16071,3125,0,156198,3851244,914
2016-05-16 08:30:00,300015,500015,100015,200015,50015,16071,3125,0,156198,4077488,892
2016-05-16 09:30:00,300015,500015,100015,200015,50015,16071,3125,0,152479,4199095,880
2016-05-16 10:30:00,300018,500018,100018,200018,50018,21428,3125,0,149999,4218891,878
2016-05-16 11:30:00,300025,500025,100025,200025,50025,21428,3125,16430,149380,4300904,869
2016-05-16 12:30:00,300032,500032,100032,200032,50032,26785,6250,25493,145661,4295248,870
2016-05-16 13:30:00,300039,500039,100039,200039,50039,26785,6250,13340,148140,4320701,867
2016-05-16 14:30:00,300044,500044,100044,200044,50044,32142,6250,12623,148760,4258484,874
2016-05-16 15:30:00,300048,500048,100048,200048,50048,32142,6250,14873,148140,4213235,878
2016-05-16 16:30:00,300051,500051,100051,200051,50051,32142,6250,18183,148760,4162330,883
2016-05-16 17:30:00,300052,500052,100052,200052,50052,37499,6250,30975,148760,4128393,887
2016-05-16 18:30:00,300053,500053,100053,200053,50053,37499,6250,70954,148760,4077488,892
2016-05-16 19:30:00,300053,500053,100053,200053,50053,37499,6250,67313,148140,4009615,899
2016-05-16 20:30:00,300052,500052,100052,200052,50052,42857,6250,10894,149380,3970022,902
2016-05-16 21:30:00,300051,500051,100051,200051,50051,42857,6250,29290,145041,4012443,898
2016-05-16 22:30:00,300047,500047,100047,200047,50047,42857,3125,22879,143181,4003959,899
2016-05-16 23:30:00,300044,500044,100044,200044,50044,42857,3125,0,141942,3814479,918
2016-05-17 00:30:00,300036,500036,100036,200036,50036,42857,3125,0,135743,3531674,946
2016-05-17 01:30:00,300035,500035,100035,200035,50035,42857,3125,0,135123,3299773,970
2016-05-17 02:30:00,300034,500034,100034,200034,50034,48214,3125,0,140082,3152714,984
2016-05-17 03:30:00,300033,500033,100033,200033,50033,48214,3125,0,137603,3130090,986
2016-05-17 04:30:00,300034,500034,100034,200034,50034,53571,3125,0,136983,3166855,983
2016-05-17 05:30:00,300033,500033,100033,200033,50033,58928,3125,0,135743,3175339,982
2016-05-17 06:30:00,300033,500033,100033,200033,50033,64285,3125,0,135743,3370475,962
2016-05-17 07:30:00,300032,500032,100032,200032,50032,69642,3125,0,135743,3670248,932
2016-05-17 08:30:00,300032,500032,100032,200032,50032,75000,3125,0,136983,3890837,910
2016-05-17 09:30:00,300032,500032,100032,200032,50032,80357,3125,0,135743,4040723,895
2016-05-17 10:30:00,300032,500032,100032,200032,50032,85714,3125,0,135743,4136877,886
2016-05-17 11:30:00,300035,500035,100035,200035,50035,91071,3125,16909,133264,4207579,879
2016-05-17 12:30:00,300040,500040,100040,200040,50040,91071,3125,35790,136363,4255656,874
2016-05-17 13:30:00,300047,500047,100047,200047,50047,85714,0,55900,136983,4275452,872
2016-05-17 14:30:00,300052,500052,100052,200052,50052,85714,0,73540,134504,4258484,874
2016-05-17 15:30:00,300055,500055,100055,200055,50055,91071,0,87371,135743,4275452,872
2016-05-17 16:30:00,300056,500056,100056,200056,50056,91071,0,95434,136983,4255656,874
2016-05-17 17:30:00,300057,500057,100057,200057,50057,91071,0,96878,134504,4233031,876
2016-05-17 18:30:00,300057,500057,100057,200057,50057,91071,0,92053,135743,4190610,880
2016-05-17 19:30:00,300057,500057,100057,200057,50057,96428,3125,81440,135743,4102941,889
2016-05-17 20:30:00,300055,500055,100055,200055,50055,96428,3125,57062,135123,4052036,894
2016-05-17 21:30:00,300053,500053,100053,200053,50053,96428,3125,46636,135123,4122737,887
2016-05-17 22:30:00,300050,500050,100050,200050,50050,96428,3125,26711,134504,4066176,893
2016-05-17 23:30:00,300048,500048,100048,200048,50048,96428,3125,9926,135123,3842760,915
2016-05-18 00:30:00,300041,500041,100041,200041,50041,101785,6250,0,135123,3557126,944
2016-05-18 01:30:00,300040,500040,100040,200040,50040,101785,3125,0,138223,3345022,965
2016-05-18 02:30:00,300039,500039,100039,200039,50039,107142,3125,0,135743,3271493,972
2016-05-18 03:30:00,300039,500039,100039,200039,50039,107142,3125,0,135123,3209276,979
2016-05-18 04:30:00,300038,500038,100038,200038,50038,107142,3125,0,135743,3195135,980
2016-05-18 05:30:00,300038,500038,100038,200038,50038,107142,3125,0,135743,3248868,975
2016-05-18 06:30:00,300037,500037,100037,200037,50037,107142,3125,0,135743,3449660,955
2016-05-18 07:30:00,300037,500037,100037,200037,50037,107142,3125,0,135743,3794683,920
2016-05-18 08:30:00,300036,500036,100036,200036,50036,107142,3125,0,136363,3986990,901
2016-05-18 09:30:00,300036,500036,100036,200036,50036,107142,3125,0,135743,4134049,886
2016-05-18 10:30:00,300036,500036,100036,200036,50036,107142,3125,0,135743,4292420,870
2016-05-18 11:30:00,300038,500038,100038,200038,50038,101785,3125,3906,135743,4332013,866
2016-05-18 12:30:00,300040,500040,100040,200040,50040,101785,3125,16352,131404,4348981,865
2016-05-18 13:30:00,300044,500044,100044,200044,50044,101785,6250,36478,128925,4334841,866
2016-05-18 14:30:00,300047,500047,100047,200047,50047,101785,6250,36875,128925,4348981,865
2016-05-18 15:30:00,300049,500049,100049,200049,50049,96428,6250,37820,128925,4340497,865
2016-05-18 16:30:00,300049,500049,100049,200049,50049,91071,6250,44137,128305,4275452,872
2016-05-18 17:30:00,300049,500049,100049,200049,50049,91071,3125,42021,128925,4272624,872
2016-05-18 18:30:00,300049,500049,100049,200049,50049,91071,3125,47802,128305,4266968,873
2016-05-18 19:30:00,300050,500050,100050,200050,50050,85714,3125,14392,125826,4159502,884
2016-05-18 20:30:00,300050,500050,100050,200050,50050,85714,3125,21991,127685,4105769,889
2016-05-18 21:30:00,300049,500049,100049,200049,50049,80357,3125,26617,129545,4179298,882
2016-05-18 22:30:00,300048,500048,100048,200048,50048,80357,3125,12318,127685,4159502,884
2016-05-18 23:30:00,300047,500047,100047,200047,50047,75000,3125,2014,134504,3902149,909
2016-05-19 00:30:00,300041,500041,100041,200041,50041,69642,18750,0,135743,3630656,936
2016-05-19 01:30:00,300039,500039,100039,200039,50039,69642,21875,0,141942,3455316,954
