date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE
2009-05-28 08:30:00,300051,500051,100051,200051,50051,228000,4166,0,49668,5104208,789
2009-05-28 09:30:00,300052,500052,100052,200052,50052,228000,4166,0,49668,5438209,756
2009-05-28 10:30:00,300053,500053,100053,200053,50053,228000,4166,0,43211,5688710,731
2009-05-28 11:30:00,300056,500056,100056,200056,50056,222000,4166,6249,39238,5949231,705
2009-05-28 12:30:00,300060,500060,100060,200060,50060,210000,4166,6771,40231,6176352,682
2009-05-28 13:30:00,300066,500066,100066,200066,50066,203999,4166,24902,41721,6313293,668
2009-05-28 14:30:00,300070,500070,100070,200070,50070,192000,4166,45992,46192,6577154,642
2009-05-28 15:30:00,300073,500073,100073,200073,50073,192000,8333,34817,48178,6757515,624
2009-05-28 16:30:00,300075,500075,100075,200075,50075,192000,8333,46879,49172,6767535,623
2009-05-28 17:30:00,300074,500074,100074,200074,50074,203999,8333,67069,48675,6517034,648
2009-05-28 18:30:00,300072,500072,100072,200072,50072,210000,4166,66723,48675,6340013,665
2009-05-28 19:30:00,300070,500070,100070,200070,50070,216000,4166,53158,51655,6029392,697
2009-05-28 20:30:00,300068,500068,100068,200068,50068,222000,4166,2880,45198,5929191,707
2009-05-28 21:30:00,300066,500066,100066,200066,50066,222000,8333,33561,43211,5902471,709
2009-05-28 22:30:00,300064,500064,100064,200064,50064,222000,8333,9686,42715,5638610,736
2009-05-28 23:30:00,300063,500063,100063,200063,50063,216000,8333,7403,41721,5130928,786
2009-05-29 00:30:00,300060,500060,100060,200060,50060,203999,4166,0,36258,4700066,829
2009-05-29 01:30:00,300058,500058,100058,200058,50058,198000,4166,0,36258,4305945,869
2009-05-29 02:30:00,300057,500057,100057,200057,50057,192000,4166,0,39735,4082164,891
2009-05-29 03:30:00,300056,500056,100056,200056,50056,186000,4166,0,49668,3971943,902
2009-05-29 04:30:00,300055,500055,100055,200055,50055,180000,4166,0,57119,3891783,910
2009-05-29 05:30:00,300053,500053,100053,200053,50053,180000,4166,0,56622,3891783,910
2009-05-29 06:30:00,300052,500052,100052,200052,50052,174000,4166,0,54635,4102204,889
2009-05-29 07:30:00,300050,500050,100050,200050,50050,174000,4166,0,58112,4526386,847
2009-05-29 08:30:00,300047,500047,100047,200047,50047,174000,4166,0,59602,4857047,814
2009-05-29 09:30:00,300045,500045,100045,200045,50045,168000,4166,0,61092,5044088,795
2009-05-29 10:30:00,300044,500044,100044,200044,50044,174000,4166,0,61589,5177688,782
2009-05-29 11:30:00,300044,500044,100044,200044,50044,174000,8333,1563,56622,5287909,771
2009-05-29 12:30:00,300045,500045,100045,200045,50045,174000,8333,2487,53145,5331329,766
2009-05-29 13:30:00,300047,500047,100047,200047,50047,168000,4166,10545,52152,5291249,770
2009-05-29 14:30:00,300051,500051,100051,200051,50051,150000,4166,13357,47185,5261189,773
2009-05-29 15:30:00,300055,500055,100055,200055,50055,132000,8333,10552,43708,5254509,774
2009-05-29 16:30:00,300057,500057,100057,200057,50057,114000,8333,60738,43708,5211088,778
2009-05-29 17:30:00,300059,500059,100059,200059,50059,102000,8333,36597,43211,5191048,780
2009-05-29 18:30:00,300062,500062,100062,200062,50062,90000,8333,20281,47682,5137608,786
2009-05-29 19:30:00,300063,500063,100063,200063,50063,78000,8333,40020,55132,4977287,802
2009-05-29 20:30:00,300063,500063,100063,200063,50063,72000,8333,47777,59105,4793587,820
2009-05-29 21:30:00,300061,500061,100061,200061,50061,72000,4166,48456,61589,4763527,823
2009-05-29 22:30:00,300058,500058,100058,200058,50058,72000,4166,28921,72019,4750167,824
2009-05-29 23:30:00,300055,500055,100055,200055,50055,78000,4166,11865,74006,4442885,855
2009-05-30 00:30:00,300042,500042,100042,200042,50042,83999,4166,0,75000,4115564,888
2009-05-30 01:30:00,300040,500040,100040,200040,50040,102000,4166,0,81953,3804943,919
2009-05-30 02:30:00,300041,500041,100041,200041,50041,120000,4166,0,86423,3624582,937
2009-05-30 03:30:00,300041,500041,100041,200041,50041,126000,4166,0,88907,3454241,954
2009-05-30 04:30:00,300041,500041,100041,200041,50041,132000,4166,0,92880,3380761,961
2009-05-30 05:30:00,300040,500040,100040,200040,50040,126000,4166,0,90894,3384101,961
2009-05-30 06:30:00,300039,500039,100039,200039,50039,120000,4166,0,89900,3470941,952
2009-05-30 07:30:00,300038,500038,100038,200038,50038,102000,4166,0,84437,3480961,951
2009-05-30 08:30:00,300037,500037,100037,200037,50037,78000,4166,0,83443,3674682,932
2009-05-30 09:30:00,300035,500035,100035,200035,50035,48000,4166,0,82450,3995323,900
2009-05-30 10:30:00,300036,500036,100036,200036,50036,36000,4166,0,82450,4249164,875
2009-05-30 11:30:00,300039,500039,100039,200039,50039,30000,4166,17442,82450,4416165,858
2009-05-30 12:30:00,300043,500043,100043,200043,50043,30000,4166,38006,82450,4482965,851
2009-05-30 13:30:00,300049,500049,100049,200049,50049,30000,4166,58104,82450,4556446,844
2009-05-30 14:30:00,300054,500054,100054,200054,50054,36000,8333,75455,80960,4543086,845
2009-05-30 15:30:00,300057,500057,100057,200057,50057,42000,8333,88648,75496,4549766,845
2009-05-30 16:30:00,300060,500060,100060,200060,50060,42000,8333,96688,73509,4569806,843
2009-05-30 17:30:00,300062,500062,100062,200062,50062,48000,8333,77961,74503,4603206,839
2009-05-30 18:30:00,300063,500063,100063,200063,50063,54000,8333,82007,82947,4629926,837
2009-05-30 19:30:00,300063,500063,100063,200063,50063,59999,8333,71004,88410,4556446,844
2009-05-30 20:30:00,300062,500062,100062,200062,50062,59999,4166,67690,94867,4472945,852
2009-05-30 21:30:00,300060,500060,100060,200060,50060,66000,4166,48838,97350,4439545,856
2009-05-30 22:30:00,300056,500056,100056,200056,50056,66000,4166,19327,97350,4503006,849
2009-05-30 23:30:00,300053,500053,100053,200053,50053,66000,4166,11947,96357,4215764,878
2009-05-31 00:30:00,300043,500043,100043,200043,50043,66000,33333,0,96854,3798263,920
2009-05-31 01:30:00,300039,500039,100039,200039,50039,59999,33333,0,97350,3504342,949
2009-05-31 02:30:00,300035,500035,100035,200035,50035,59999,20833,0,97350,3310621,968
2009-05-31 03:30:00,300033,500033,100033,200033,50033,59999,8333,0,95364,3190380,980
2009-05-31 04:30:00,300033,500033,100033,200033,50033,72000,4166,0,96854,3123580,987
2009-05-31 05:30:00,300033,500033,100033,200033,50033,90000,4166,0,95860,3123580,987
2009-05-31 06:30:00,300032,500032,100032,200032,50032,108000,4166,0,96357,3156980,984
2009-05-31 07:30:00,300032,500032,100032,200032,50032,114000,8333,0,95860,3143620,985
2009-05-31 08:30:00,300032,500032,100032,200032,50032,114000,8333,0,95364,3257181,974
2009-05-31 09:30:00,300033,500033,100033,200033,50033,108000,4166,0,95364,3467601,953
2009-05-31 10:30:00,300036,500036,100036,200036,50036,96000,4166,0,95860,3694722,930
2009-05-31 11:30:00,300041,500041,100041,200041,50041,96000,4166,1643,95860,3871743,912
2009-05-31 12:30:00,300045,500045,100045,200045,50045,90000,4166,35017,90894,4018704,898
2009-05-31 13:30:00,300049,500049,100049,200049,50049,83999,8333,54114,89403,4082164,891
2009-05-31 14:30:00,300053,500053,100053,200053,50053,78000,8333,71984,88907,4118904,888
2009-05-31 15:30:00,300057,500057,100057,200057,50057,66000,8333,86931,76986,4172344,882
2009-05-31 16:30:00,300059,500059,100059,200059,50059,54000,8333,95923,75000,4169004,883
2009-05-31 17:30:00,300060,500060,100060,200060,50060,48000,12499,98263,74006,4225784,877
2009-05-31 18:30:00,300059,500059,100059,200059,50059,42000,12499,94481,74006,4289245,871
2009-05-31 19:30:00,300057,500057,100057,200057,50057,42000,8333,84174,73013,4262525,873
2009-05-31 20:30:00,300054,500054,100054,200054,50054,42000,8333,68735,74503,4182364,881
2009-05-31 21:30:00,300051,500051,100051,200051,50051,42000,8333,49934,75993,4128924,887
2009-05-31 22:30:00,300046,500046,100046,200046,50046,42000,4166,29971,74006,4199064,880
2009-05-31 23:30:00,300043,500043,100043,200043,50043,42000,4166,12483,76986,3961923,903
2009-06-01 00:30:00,300029,500029,100029,200029,50029,42000,4166,0,73509,3651302,934
2009-06-01 01:30:00,300025,500025,100025,200025,50025,48000,8333,0,73509,3390781,960
2009-06-01 02:30:00,300023,500023,100023,200023,50023,48000,12499,0,73509,3237140,976
2009-06-01 03:30:00,300021,500021,100021,200021,50021,48000,16666,0,73013,3167000,983
2009-06-01 04:30:00,300020,500020,100020,200020,50020,48000,20833,0,78973,3156980,984
2009-06-01 05:30:00,300018,500018,100018,200018,50018,42000,25000,0,85430,3247160,975
2009-06-01 06:30:00,300017,500017,100017,200017,50017,42000,16666,0,87417,3460921,953
2009-06-01 07:30:00,300016,500016,100016,200016,50016,48000,8333,0,88410,3818303,918
2009-06-01 08:30:00,300016,500016,100016,200016,50016,54000,4166,0,89403,4222444,877
2009-06-01 09:30:00,300017,500017,100017,200017,50017,54000,4166,0,87913,4546426,845
2009-06-01 10:30:00,300023,500023,100023,200023,50023,59999,4166,0,85927,4783567,821
2009-06-01 11:30:00,300032,500032,100032,200032,50032,59999,4166,14329,82947,5064128,793
2009-06-01 12:30:00,300043,500043,100043,200043,50043,66000,4166,32367,82450,5184368,781
2009-06-01 13:30:00,300053,500053,100053,200053,50053,78000,8333,52032,82450,5271209,772
2009-06-01 14:30:00,300059,500059,100059,200059,50059,83999,8333,66158,82450,5301269,769
2009-06-01 15:30:00,300063,500063,100063,200063,50063,90000,8333,65445,81953,5294589,770
2009-06-01 16:30:00,300066,500066,100066,200066,50066,108000,8333,66766,84437,5281229,771
2009-06-01 17:30:00,300068,500068,100068,200068,50068,138000,8333,41465,81953,5324649,767
2009-06-01 18:30:00,300068,500068,100068,200068,50068,168000,8333,47537,82947,5324649,767
2009-06-01 19:30:00,300065,500065,100065,200065,50065,180000,8333,35754,85430,5184368,781
2009-06-01 20:30:00,300064,500064,100064,200064,50064,180000,8333,61964,82450,5094188,790
2009-06-01 21:30:00,300064,500064,100064,200064,50064,186000,8333,44516,82450,5107548,789
2009-06-01 22:30:00,300062,500062,100062,200062,50062,186000,4166,26422,82450,5104208,789
2009-06-01 23:30:00,300061,500061,100061,200061,50061,186000,4166,10749,82450,4750167,824
2009-06-02 00:30:00,300057,500057,100057,200057,50057,180000,4166,0,81953,4315965,868
2009-06-02 01:30:00,300057,500057,100057,200057,50057,174000,4166,0,81953,3985303,901
2009-06-02 02:30:00,300055,500055,100055,200055,50055,180000,4166,0,85430,3828323,917
2009-06-02 03:30:00,300053,500053,100053,200053,50053,180000,4166,0,88907,3671342,932
2009-06-02 04:30:00,300051,500051,100051,200051,50051,180000,4166,0,88907,3688042,931
2009-06-02 05:30:00,300050,500050,100050,200050,50050,186000,4166,0,89403,3684702,931
2009-06-02 06:30:00,300049,500049,100049,200049,50049,192000,4166,0,85430,4015364,898
2009-06-02 07:30:00,300049,500049,100049,200049,50049,192000,4166,0,90397,4446225,855
2009-06-02 08:30:00,300049,500049,100049,200049,50049,198000,4166,0,89403,4837007,816
2009-06-02 09:30:00,300050,500050,100050,200050,50050,203999,4166,0,87913,5184368,781
2009-06-02 10:30:00,300051,500051,100051,200051,50051,203999,4166,0,86920,5518370,748
2009-06-02 11:30:00,300054,500054,100054,200054,50054,192000,4166,16921,86423,5862391,713
2009-06-02 12:30:00,300059,500059,100059,200059,50059,192000,4166,19666,88410,6009352,699
2009-06-02 13:30:00,300065,500065,100065,200065,50065,198000,8333,12282,79470,6072812,692
2009-06-02 14:30:00,300067,500067,100067,200067,50067,198000,8333,55436,77980,6193052,680
2009-06-02 15:30:00,300068,500068,100068,200068,50068,186000,8333,54607,75000,6319973,668
2009-06-02 16:30:00,300071,500071,100071,200071,50071,168000,8333,44773,75000,6393453,660
2009-06-02 17:30:00,300073,500073,100073,200073,50073,150000,8333,61282,75000,6453573,654
2009-06-02 18:30:00,300075,500075,100075,200075,50075,144000,8333,29376,74503,6386773,661
2009-06-02 19:30:00,300075,500075,100075,200075,50075,138000,8333,57504,75000,6149632,685
2009-06-02 20:30:00,300074,500074,100074,200074,50074,132000,4166,56398,75000,5889111,711
2009-06-02 21:30:00,300072,500072,100072,200072,50072,138000,4166,37845,75496,5745490,725
2009-06-02 22:30:00,300068,500068,100068,200068,50068,144000,4166,26113,80463,5648630,735
2009-06-02 23:30:00,300065,500065,100065,200065,50065,150000,4166,11058,84933,5197728,780
2009-06-03 00:30:00,300055,500055,100055,200055,50055,156000,16666,0,81953,4750167,824
2009-06-03 01:30:00,300051,500051,100051,200051,50051,150000,12499,0,82947,4342685,865
2009-06-03 02:30:00,300049,500049,100049,200049,50049,150000,12499,0,82947,4055444,894
2009-06-03 03:30:00,300046,500046,100046,200046,50046,156000,12499,0,83940,3945223,905
2009-06-03 04:30:00,300043,500043,100043,200043,50043,162000,8333,0,88410,3908483,909
2009-06-03 05:30:00,300042,500042,100042,200042,50042,168000,4166,0,89403,3931863,906
2009-06-03 06:30:00,300040,500040,100040,200040,50040,174000,4166,0,85430,4185704,881
2009-06-03 07:30:00,300039,500039,100039,200039,50039,174000,4166,0,84933,4516366,848
2009-06-03 08:30:00,300038,500038,100038,200038,50038,174000,4166,0,83443,4863727,813
2009-06-03 09:30:00,300037,500037,100037,200037,50037,174000,4166,0,83443,5130928,786
2009-06-03 10:30:00,300038,500038,100038,200038,50038,174000,4166,0,82947,5181028,781
2009-06-03 11:30:00,300042,500042,100042,200042,50042,174000,4166,2037,78973,5214428,778
2009-06-03 12:30:00,300046,500046,100046,200046,50046,174000,4166,8504,76986,5244488,775
2009-06-03 13:30:00,300050,500050,100050,200050,50050,174000,4166,4094,75993,5267869,773
2009-06-03 14:30:00,300051,500051,100051,200051,50051,180000,4166,15625,75496,5217768,778
2009-06-03 15:30:00,300049,500049,100049,200049,50049,180000,8333,5854,75000,5120908,787
2009-06-03 16:30:00,300045,500045,100045,200045,50045,180000,8333,30626,76490,5050768,794
2009-06-03 17:30:00,300044,500044,100044,200044,50044,174000,8333,20591,75496,5094188,790
2009-06-03 18:30:00,300046,500046,100046,200046,50046,174000,4166,17009,75993,4923847,807
2009-06-03 19:30:00,300047,500047,100047,200047,50047,174000,4166,9824,80960,4790247,820
2009-06-03 20:30:00,300046,500046,100046,200046,50046,174000,4166,5864,82450,4730126,826
2009-06-03 21:30:00,300043,500043,100043,200043,50043,168000,4166,5804,82947,4723446,827
2009-06-03 22:30:00,300041,500041,100041,200041,50041,168000,4166,7324,87417,4656646,834
2009-06-03 23:30:00,300040,500040,100040,200040,50040,168000,4166,1591,89403,4299265,870
2009-06-04 00:30:00,300038,500038,100038,200038,50038,162000,4166,0,89403,3925183,907
2009-06-04 01:30:00,300036,500036,100036,200036,50036,162000,4166,0,89403,3681362,931
2009-06-04 02:30:00,300035,500035,100035,200035,50035,156000,4166,0,89403,3534402,946
2009-06-04 03:30:00,300034,500034,100034,200034,50034,150000,4166,0,89403,3420841,957
2009-06-04 04:30:00,300032,500032,100032,200032,50032,138000,4166,0,89403,3424181,957
2009-06-04 05:30:00,300031,500031,100031,200031,50031,132000,4166,0,88907,3474281,952
2009-06-04 06:30:00,300030,500030,100030,200030,50030,132000,4166,0,84933,3701402,929
2009-06-04 07:30:00,300029,500029,100029,200029,50029,126000,4166,0,83443,4012024,898
2009-06-04 08:30:00,300028,500028,100028,200028,50028,126000,4166,0,82450,4366065,863
2009-06-04 09:30:00,300027,500027,100027,200027,50027,120000,4166,0,82450,4559786,844
2009-06-04 10:30:00,300027,500027,100027,200027,50027,120000,4166,0,72516,4810287,818
2009-06-04 11:30:00,300030,500030,100030,200030,50030,114000,4166,13642,70033,4973947,802
2009-06-04 12:30:00,300034,500034,100034,200034,50034,108000,4166,29901,70033,5067468,793
2009-06-04 13:30:00,300041,500041,100041,200041,50041,108000,4166,44138,69536,5097528,790
2009-06-04 14:30:00,300046,500046,100046,200046,50046,108000,4166,56765,68543,5257849,774
2009-06-04 15:30:00,300050,500050,100050,200050,50050,108000,4166,66134,69039,5074148,792
2009-06-04 16:30:00,300052,500052,100052,200052,50052,108000,4166,65038,69536,5094188,790
2009-06-04 17:30:00,300053,500053,100053,200053,50053,114000,4166,57603,69039,5100868,789
2009-06-04 18:30:00,300053,500053,100053,200053,50053,114000,4166,65341,69039,4977287,802
2009-06-04 19:30:00,300053,500053,100053,200053,50053,120000,4166,62201,68543,4830327,816
2009-06-04 20:30:00,300051,500051,100051,200051,50051,126000,4166,56431,68543,4683366,831
2009-06-04 21:30:00,300050,500050,100050,200050,50050,126000,4166,46455,69039,4690046,830
2009-06-04 22:30:00,300046,500046,100046,200046,50046,126000,4166,18574,68046,4696726,830
2009-06-04 23:30:00,300044,500044,100044,200044,50044,126000,4166,10312,71523,4339345,866
2009-06-05 00:30:00,300038,500038,100038,200038,50038,126000,4166,0,68046,4005344,899
2009-06-05 01:30:00,300036,500036,100036,200036,50036,126000,4166,0,69039,3721442,927
2009-06-05 02:30:00,300035,500035,100035,200035,50035,126000,4166,0,72516,3527722,947
2009-06-05 03:30:00,300034,500034,100034,200034,50034,132000,4166,0,75000,3407481,959
2009-06-05 04:30:00,300034,500034,100034,200034,50034,138000,4166,0,75496,3400801,959
2009-06-05 05:30:00,300034,500034,100034,200034,50034,138000,4166,0,81456,3454241,954
2009-06-05 06:30:00,300034,500034,100034,200034,50034,144000,4166,0,79470,3688042,931
2009-06-05 07:30:00,300034,500034,100034,200034,50034,144000,4166,0,82450,4028724,897
2009-06-05 08:30:00,300034,500034,100034,200034,50034,150000,4166,0,82947,4399465,860
2009-06-05 09:30:00,300034,500034,100034,200034,50034,150000,4166,0,80463,4700066,829
2009-06-05 10:30:00,300035,500035,100035,200035,50035,150000,4166,0,82450,4907147,809
2009-06-05 11:30:00,300038,500038,100038,200038,50038,150000,4166,7607,84933,5027388,797
2009-06-05 12:30:00,300040,500040,100040,200040,50040,150000,4166,10742,75993,5087508,791
2009-06-05 13:30:00,300043,500043,100043,200043,50043,150000,4166,18203,74006,5087508,791
2009-06-05 14:30:00,300047,500047,100047,200047,50047,150000,4166,29090,59602,5070808,792
2009-06-05 15:30:00,300051,500051,100051,200051,50051,150000,4166,32349,54139,5100868,789
2009-06-05 16:30:00,300054,500054,100054,200054,50054,144000,4166,32376,57615,5007348,799
2009-06-05 17:30:00,300056,500056,100056,200056,50056,138000,4166,34876,74503,4910487,808
2009-06-05 18:30:00,300057,500057,100057,200057,50057,132000,4166,34221,87913,4790247,820
2009-06-05 19:30:00,300058,500058,100058,200058,50058,126000,4166,18892,88410,4609886,839
2009-06-05 20:30:00,300057,500057,100057,200057,50057,120000,4166,16579,89403,4506346,849
2009-06-05 21:30:00,300056,500056,100056,200056,50056,114000,4166,6882,89403,4509686,849
2009-06-05 22:30:00,300054,500054,100054,200054,50054,108000,4166,2583,89403,4496325,850
2009-06-05 23:30:00,300052,500052,100052,200052,50052,108000,4166,1669,89900,4189044,881
2009-06-06 00:30:00,300045,500045,100045,200045,50045,102000,20833,0,90894,3925183,907
2009-06-06 01:30:00,300042,500042,100042,200042,50042,102000,25000,0,88907,3661322,933
2009-06-06 02:30:00,300041,500041,100041,200041,50041,96000,25000,0,79966,3470941,952
2009-06-06 03:30:00,300040,500040,100040,200040,50040,90000,25000,0,76986,3364061,963
2009-06-06 04:30:00,300038,500038,100038,200038,50038,83999,29166,0,75993,3263861,973
2009-06-06 05:30:00,300035,500035,100035,200035,50035,78000,29166,0,76490,3247160,975
2009-06-06 06:30:00,300032,500032,100032,200032,50032,66000,25000,0,85430,3227120,977
2009-06-06 07:30:00,300029,500029,100029,200029,50029,54000,20833,0,98841,3313961,968
2009-06-06 08:30:00,300027,500027,100027,200027,50027,48000,20833,0,101821,3624582,937
2009-06-06 09:30:00,300026,500026,100026,200026,50026,36000,20833,0,102814,3831663,916
2009-06-06 10:30:00,300032,500032,100032,200032,50032,30000,8333,0,101821,4108884,889
2009-06-06 11:30:00,300040,500040,100040,200040,50040,30000,4166,10982,103311,4369405,863
2009-06-06 12:30:00,300049,500049,100049,200049,50049,30000,4166,19511,108774,4506346,849
2009-06-06 13:30:00,300057,500057,100057,200057,50057,36000,4166,57983,113741,4556446,844
2009-06-06 14:30:00,300063,500063,100063,200063,50063,48000,4166,75038,113245,4556446,844
2009-06-06 15:30:00,300067,500067,100067,200067,50067,54000,4166,88126,113245,4619906,838
2009-06-06 16:30:00,300071,500071,100071,200071,50071,66000,4166,95486,115231,4676686,832
2009-06-06 17:30:00,300073,500073,100073,200073,50073,72000,4166,97059,109271,4726786,827
2009-06-06 18:30:00,300074,500074,100074,200074,50074,78000,4166,92717,103311,4816967,818
2009-06-06 19:30:00,300074,500074,100074,200074,50074,83999,4166,72337,98841,4750167,824
2009-06-06 20:30:00,300073,500073,100073,200073,50073,90000,4166,53478,95860,4683366,831
2009-06-06 21:30:00,300073,500073,100073,200073,50073,96000,4166,43456,95364,4656646,834
2009-06-06 22:30:00,300072,500072,100072,200072,50072,102000,4166,24692,95860,4716766,828
2009-06-06 23:30:00,300069,500069,100069,200069,50069,102000,8333,8729,95364,4422845,857
2009-06-07 00:30:00,300051,500051,100051,200051,50051,108000,20833,0,97847,4052104,894
2009-06-07 01:30:00,300046,500046,100046,200046,50046,114000,8333,0,97350,3701402,929
2009-06-07 02:30:00,300045,500045,100045,200045,50045,114000,4166,0,102814,3480961,951
2009-06-07 03:30:00,300042,500042,100042,200042,50042,114000,4166,0,101324,3320641,967
2009-06-07 04:30:00,300039,500039,100039,200039,50039,114000,4166,0,102317,3250501,974
2009-06-07 05:30:00,300036,500036,100036,200036,50036,108000,4166,0,102317,3193720,980
2009-06-07 06:30:00,300035,500035,100035,200035,50035,96000,4166,0,102317,3217100,978
2009-06-07 07:30:00,300033,500033,100033,200033,50033,83999,4166,0,102317,3187040,981
2009-06-07 08:30:00,300031,500031,100031,200031,50031,78000,4166,0,102814,3334001,966
2009-06-07 09:30:00,300033,500033,100033,200033,50033,83999,4166,0,102317,3644622,935
2009-06-07 10:30:00,300038,500038,100038,200038,50038,96000,4166,0,102814,3998663,900
2009-06-07 11:30:00,300044,500044,100044,200044,50044,102000,0,18048,104304,4262525,873
2009-06-07 12:30:00,300053,500053,100053,200053,50053,108000,4166,19599,103807,4519706,848
2009-06-07 13:30:00,300063,500063,100063,200063,50063,114000,4166,45152,102317,4723446,827
2009-06-07 14:30:00,300068,500068,100068,200068,50068,120000,4166,59789,104304,4840347,815
2009-06-07 15:30:00,300071,500071,100071,200071,50071,138000,4166,74594,103311,4993987,800
2009-06-07 16:30:00,300072,500072,100072,200072,50072,144000,4166,91033,103807,5090848,790
2009-06-07 17:30:00,300074,500074,100074,200074,50074,150000,4166,92694,103311,5167668,783
2009-06-07 18:30:00,300076,500076,100076,200076,50076,156000,4166,78223,103311,5221108,777
2009-06-07 19:30:00,300075,500075,100075,200075,50075,162000,4166,70822,102814,5214428,778
2009-06-07 20:30:00,300072,500072,100072,200072,50072,174000,4166,54237,102814,5104208,789
2009-06-07 21:30:00,300070,500070,100070,200070,50070,174000,4166,10913,102317,5057448,794
2009-06-07 22:30:00,300069,500069,100069,200069,50069,168000,4166,27548,98344,5167668,783
2009-06-07 23:30:00,300068,500068,100068,200068,50068,168000,8333,7519,96357,4913827,808
2009-06-08 00:30:00,300061,500061,100061,200061,50061,174000,33333,0,95860,4499665,850
2009-06-08 01:30:00,300058,500058,100058,200058,50058,186000,33333,0,90397,4165664,883
2009-06-08 02:30:00,300056,500056,100056,200056,50056,198000,20833,0,88907,3938543,906
2009-06-08 03:30:00,300053,500053,100053,200053,50053,210000,8333,0,87913,3808283,919
2009-06-08 04:30:00,300052,500052,100052,200052,50052,210000,4166,0,82450,3711422,928
2009-06-08 05:30:00,300050,500050,100050,200050,50050,203999,4166,0,81456,3751503,924
2009-06-08 06:30:00,300050,500050,100050,200050,50050,198000,8333,0,76986,3931863,906
2009-06-08 07:30:00,300048,500048,100048,200048,50048,192000,16666,0,76490,4369405,863
2009-06-08 08:30:00,300046,500046,100046,200046,50046,186000,16666,0,77483,4870407,812
2009-06-08 09:30:00,300047,500047,100047,200047,50047,186000,8333,0,76986,5351369,764
2009-06-08 10:30:00,300051,500051,100051,200051,50051,192000,4166,0,76986,5815631,718
2009-06-08 11:30:00,300055,500055,100055,200055,50055,192000,4166,14519,76490,6199732,680
2009-06-08 12:30:00,300057,500057,100057,200057,50057,192000,4166,25448,71026,6483633,651
2009-06-08 13:30:00,300061,500061,100061,200061,50061,198000,4166,52074,62086,6633934,636
2009-06-08 14:30:00,300069,500069,100069,200069,50069,198000,4166,69019,55132,6780895,621
2009-06-08 15:30:00,300076,500076,100076,200076,50076,210000,4166,41667,52649,6804275,619
2009-06-08 16:30:00,300079,500079,100079,200079,50079,216000,4166,35387,52649,6697394,630
2009-06-08 17:30:00,300080,500080,100080,200080,50080,216000,4166,63063,52152,6674014,632
2009-06-08 18:30:00,300081,500081,100081,200081,50081,216000,4166,40227,61092,6650634,634
2009-06-08 19:30:00,300080,500080,100080,200080,50080,216000,4166,18806,68046,6340013,665
2009-06-08 20:30:00,300078,500078,100078,200078,50078,222000,4166,4660,75993,6173012,682
2009-06-08 21:30:00,300074,500074,100074,200074,50074,222000,4166,42148,78973,6059452,694
2009-06-08 22:30:00,300070,500070,100070,200070,50070,216000,4166,5345,84933,6002672,699
2009-06-08 23:30:00,300068,500068,100068,200068,50068,216000,4166,4255,88410,5471609,752
2009-06-09 00:30:00,300063,500063,100063,200063,50063,222000,4166,0,86423,4893787,810
2009-06-09 01:30:00,300062,500062,100062,200062,50062,222000,4166,0,86920,4492985,850
2009-06-09 02:30:00,300062,500062,100062,200062,50062,222000,4166,0,86423,4279225,872
2009-06-09 03:30:00,300063,500063,100063,200063,50063,216000,4166,0,86423,4142284,885
2009-06-09 04:30:00,300062,500062,100062,200062,50062,210000,4166,0,71523,3995323,900
2009-06-09 05:30:00,300061,500061,100061,200061,50061,203999,4166,0,67549,4075484,892
2009-06-09 06:30:00,300061,500061,100061,200061,50061,198000,4166,0,58112,4349365,865
2009-06-09 07:30:00,300060,500060,100060,200060,50060,198000,4166,0,55629,4733466,826
2009-06-09 08:30:00,300059,500059,100059,200059,50059,192000,4166,0,52152,5234468,776
2009-06-09 09:30:00,300059,500059,100059,200059,50059,192000,4166,0,51655,5692050,730
2009-06-09 10:30:00,300059,500059,100059,200059,50059,192000,4166,0,52152,6046092,695
2009-06-09 11:30:00,300061,500061,100061,200061,50061,192000,4166,12951,51158,6303273,669
2009-06-09 12:30:00,300064,500064,100064,200064,50064,186000,4166,28459,50662,6583834,641
2009-06-09 13:30:00,300070,500070,100070,200070,50070,186000,4166,41060,48178,6817635,618
2009-06-09 14:30:00,300075,500075,100075,200075,50075,203999,4166,47270,45695,6974615,602
2009-06-09 15:30:00,300076,500076,100076,200076,50076,228000,8333,38404,46192,6967935,603
2009-06-09 16:30:00,300074,500074,100074,200074,50074,210000,8333,46054,46192,7114896,588
2009-06-09 17:30:00,300075,500075,100075,200075,50075,162000,4166,87751,50165,7154976,584
2009-06-09 18:30:00,300077,500077,100077,200077,50077,132000,4166,77562,58112,7134936,586
2009-06-09 19:30:00,300077,500077,100077,200077,50077,126000,4166,78863,61589,6987975,601
2009-06-09 20:30:00,300077,500077,100077,200077,50077,120000,4166,50346,62086,6844355,615
2009-06-09 21:30:00,300076,500076,100076,200076,50076,120000,4166,43777,62086,6486973,651
2009-06-09 22:30:00,300073,500073,100073,200073,50073,120000,4166,23739,62582,6343353,665
2009-06-09 23:30:00,300071,500071,100071,200071,50071,120000,4166,12166,62086,5892451,710
2009-06-10 00:30:00,300060,500060,100060,200060,50060,120000,16666,0,62086,5341349,765
